phylotree_tip_name,Assembly.Identifier,Phylum,Class,Order,Family,Genus,Organism.Name,Eusociality.level,Host.number,eigenvector_1,eigenvector_2,eigenvector_3,eigenvector_4,eigenvector_5,eigenvector_6,eigenvector_7,eigenvector_8,eigenvector_9,eigenvector_10,eigenvector_11,eigenvector_12,Lifespan,log_lifespan
Melanargia_galathea_ott627797,GCA_920104075.1_ilMelGala2.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Melanargia,Melanargia galathea,0,0,-0.00764181068493132,-0.0650948232784813,-0.0755329547572375,0.0903422702684242,0.0297285047379013,-0.0418940813607014,-0.0692010349427371,0.033956811551655,-0.0233233805868442,0.0835834597909482,-1.2859158415808e-4,2.86135892146988e-5,381.78,5.944844526472756
Danaus_plexippus_plexippus_ott532411,GCA_018135715.1_MEX_DaPlex,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,0,0,-0.00764123160232525,-0.0650811449955127,-0.0755062823574476,0.0902906258509976,0.0297043682115737,-0.0418243068781364,-0.0690362820223325,0.0338327590980737,-0.0232347471467152,0.0831762199405003,-1.2795176277206e-4,2.84504591581535e-5,69.83,4.246063716857944
Boloria_selene_ott1038979,GCA_905231865.2_ilBolSele5.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Boloria,Boloria selene,0,0,-0.00764131113347206,-0.0650830231879485,-0.0755099440062754,0.0902977133736112,0.0297076794315736,-0.0418338666831481,-0.0690588304022191,0.033849704453411,-0.0232468516294829,0.0832317455433565,-1.2803898631355e-4,2.84726733820824e-5,350.5,5.859360706474645
Phthorimaea_operculella_ott600263,GCA_024500475.1_ASM2450047v1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Gelechiidae,Phthorimaea,Phthorimaea operculella,0,0,-0.00757505454070866,-0.0635157449887197,-0.0724490812961438,0.0843571592591102,0.0269240935672186,-0.0337120512098368,-0.0497305158080506,0.0190895441522284,-0.0126836302758714,0.0341085152493736,-5.07702640363184e-5,8.60879449571443e-6,44.1,3.7864597824528
Boloria_euphrosyne_ott1064470,GCA_951802675.2_ilBolEuph2.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Boloria,Boloria euphrosyne,0,0,-0.00764131113347206,-0.0650830231879485,-0.0755099440062754,0.0902977133736113,0.0297076794315736,-0.041833866683148,-0.0690588304022191,0.0338497044534111,-0.0232468516294829,0.0832317455433566,-1.2803898631343e-4,2.84726733817284e-5,364,5.8971538676367405
Maniola_jurtina_ott283881,GCA_905333055.1_ilManJurt1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Maniola,Maniola jurtina,0,0,-0.00764185676019993,-0.0650959115091788,-0.0755350765896246,0.0903463780809871,0.0297304242644788,-0.0418996272972134,-0.0692141240323263,0.0339666589747034,-0.0233304157372655,0.0836157613673548,-1.2864233030381e-4,2.86265214555358e-5,303.88,5.716632886635021
Thymelicus_lineola_lineola_ott7146897,GCA_963932265.1_ilThyLine1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Thymelicus,Thymelicus lineola,0,0,-0.0076397116257975704,-0.0650452299065453,-0.0754362230088541,0.0901548977004944,0.0296408953454384,-0.041640416447523,-0.0686012787816332,0.0335041453748378,-0.0229998691516486,0.0820940486767831,-1.2625109128157e-4,2.80160385254287e-5,112,4.718498871295094
Pectinophora_gossypiella_ott108952,GCA_024362695.1_ilPecGoss1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Gelechiidae,Pectinophora,Pectinophora gossypiella,0,0,-0.00757505454070866,-0.0635157449887197,-0.0724490812961438,0.0843571592591102,0.0269240935672186,-0.0337120512098367,-0.0497305158080506,0.0190895441522284,-0.0126836302758715,0.0341085152493736,-5.07702640361192e-5,8.60879449558727e-6,53.16,3.9733062338450447
Erebia_aethiops_aethiops_ott730439,GCA_923060345.2_ilEreAeth2.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Erebia,Erebia aethiops,0,0,-0.00764186178741628,-0.0650960302440683,-0.0755353080976145,0.0903468262705673,0.0297306336955528,-0.0419002323693614,-0.0692155520362083,0.0339677332625384,-0.0233311832205492,0.0836192850829854,-1.2864786607863e-4,2.86279321624997e-5,365.5,5.901266279189834
Plodia_interpunctella_ott710461,GCA_027563975.2_ilPloInte3.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Pyralidae,Plodia,Plodia interpunctella,0,0,-0.00758846967637053,-0.0638329512053965,-0.0730683161642604,0.0855581834988003,0.0274864432575049,-0.0353482628852222,-0.0536144891821089,0.0220407612201608,-0.0147943833436922,0.0438773660912581,-6.61287207334817e-5,1.25429662414816e-5,29.7,3.391147045808654
Erebia_epiphron_pyrenaica_ott53139,GCA_963932025.1_ilEreEpip2.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Erebia,Erebia epiphron,0,0,-0.00764186178741628,-0.0650960302440683,-0.0755353080976144,0.0903468262705673,0.0297306336955528,-0.0419002323693615,-0.0692155520362083,0.0339677332625384,-0.0233311832205492,0.0836192850829853,-1.2864786607853e-4,2.86279321621929e-5,318.35,5.7631514064630345
Leptidea_sinapis_ott173126,GCA_905404315.1_ilLepSina1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Pieridae,Leptidea,Leptidea sinapis,0,0,-0.00764027519495935,-0.0650585488178275,-0.0754622093166644,0.0902052571492819,0.0296644536991722,-0.0417087500845952,-0.0687630879571126,0.0336265991559785,-0.0230874115757479,0.0824979987393472,-1.2688600597954e-4,2.81783876312132e-5,199.55,5.296064831494743
Satyrium_pruni_ott790482,GCA_964274205.1_ilSatPrun1.hap1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Lycaenidae,Satyrium,Satyrium pruni,0,0,-0.00764046633415062,-0.0650630656880503,-0.0754710213793967,0.0902223320804363,0.0296724403045021,-0.0417319045170477,-0.0688178926753468,0.0336680423153867,-0.0231170367004884,0.0826346084940162,-1.2710071061723e-4,2.82332630932639e-5,47,3.8501476017100584
Lampides_boeticus_ott174789,GCA_964656195.1_ilLamBoet1.hap1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Lycaenidae,Lampides,Lampides boeticus,0,0,-0.00764058148054225,-0.0650657844939889,-0.0754763208801331,0.0902325869595907,0.0296772297983317,-0.0417457169787831,-0.0688504413727638,0.0336924623460722,-0.0231344771600322,0.082714498240083,-1.2722618991216e-4,2.82651896007342e-5,60.5,4.102643365036796
Trichoplusia_ni_ott167935,GCA_003590095.1_tn1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Noctuidae,Trichoplusia,Trichoplusia ni,0,0,-0.00759025705081449,-0.0638747009065859,-0.0731487472801702,0.0857109936933156,0.0275563418248306,-0.0355343222776087,-0.0540209583805507,0.0223006756823173,-0.0149761501189446,0.044576591593841,-6.72061067912507e-5,1.27789805510686e-5,35.2,3.5610460826040513
Celastrina_argiolus_ladonides_ott1076881,GCA_905187575.2_ilCelArgi3.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Lycaenidae,Celastrina,Celastrina argiolus,0,0,-0.00764058148054225,-0.0650657844939889,-0.0754763208801331,0.0902325869595907,0.0296772297983317,-0.0417457169787831,-0.0688504413727637,0.0336924623460721,-0.0231344771600322,0.082714498240083,-1.2722618991224e-4,2.82651896008326e-5,59.5,4.085976312551584
Caprella_mutica_ott1053736,GCA_947561585.1_Caprella_mutica_genome,Arthropoda (Mandibulata),Crustacea,Amphipoda,Caprellidae,Caprella,Caprella mutica,0,0,-0.00743912810922364,-0.0600105330794231,-0.0643536523961111,-0.120943023367999,0.0246544344761724,-0.0191464762888317,-0.00803843410525515,0.00190834917522739,0.00333298022640837,1.0332009098373e-4,8.6429566503172e-5,-1.1062917204819e-4,501.875,6.218351084701026
Hyalella_azteca_ott648347,GCA_000764305.4_Hazt_2.0.2,Arthropoda (Mandibulata),Crustacea,Amphipoda,Hyalellidae,Hyalella,Hyalella azteca,0,0,-0.00743912810922364,-0.0600105330794231,-0.0643536523961111,-0.120943023367999,0.0246544344761724,-0.0191464762888317,-0.00803843410525514,0.00190834917522743,0.0033329802264084,1.0332009098373e-4,8.64295665030939e-5,-1.1062917204847e-4,185,5.220355825078324
Sinonovacula_constricta_ott1064443,GCA_007844125.1_ASM784412v1,Mollusca,Bivalvia,Cardiida,Solecurtidae,Sinonovacula,Sinonovacula constricta,0,0,-0.0649525415867631,0.00730981001745002,0.00118464198610159,6.20932606157391e-5,7.8831631567846e-4,-5.617260943734e-4,-2.8640475706389e-4,1.4936288883716e-4,2.9542996566648e-4,1.174042660156e-4,0.0934419197501419,0.0185704803194369,1825,7.509335266016592
Tridacna_crocea_ott599998,GCA_943736015.1_xbTriCroc3.1,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,Tridacna crocea,0,0,-0.0649604680185493,0.00731228409783113,0.00118531593362176,6.21504649486929e-5,7.8934814263232e-4,-5.6323622929234e-4,-2.8750655798086e-4,1.5024624218809e-4,2.9724785611085e-4,1.1833196148176e-4,0.0941960487569544,0.0187423924289971,18493.33333,9.825165585580413
Hippopus_hippopus_ott652458,GCA_946811185.2_xbHipHipp8.3,Mollusca,Bivalvia,Cardiida,Cardiidae,Hippopus,Hippopus hippopus,0,0,-0.0649604672344326,0.00731228385310547,0.0011853158669638,6.21504592915856e-5,7.8934804060756e-4,-5.6323608005502e-4,-2.8750644914638e-4,1.5024615500245e-4,2.9724767670445e-4,1.1833186999067e-4,0.094195974388186,0.0187423754836405,14600,9.588776807696428
Clinocardium_nuttallii_ott661556,GCA_031471495.1_ASM3147149v1,Mollusca,Bivalvia,Cardiida,Cardiidae,Clinocardium,Clinocardium nuttallii,0,0,-0.0649602623832944,0.00731221991797006,0.00118529845231371,6.21489813376296e-5,7.893213857419e-4,-5.6319708909016e-4,-2.8747801331505e-4,1.5022337427435e-4,2.9720079938285e-4,1.1830796310471e-4,0.0941765415391923,0.0187379474632547,3668.25,8.207469988087576
Nuttallia_obscurata_ott139252,GCA_032358795.1_ASM3235879v1,Mollusca,Bivalvia,Cardiida,Psammobiidae,Nuttallia,Nuttallia obscurata,0,0,-0.0649585318287147,0.00731167980068162,0.00118515133461862,6.21364956173254e-5,7.8909620460099e-4,-5.6286768464443e-4,-2.8723777640149e-4,1.5003090730089e-4,2.9680474655672e-4,1.1810597500317e-4,0.0940123539012662,0.0187005345086787,4866.666667,8.490164519096812
Fragum_fragum_ott78491,GCA_946902895.1_xbFraFrag2.1,Mollusca,Bivalvia,Cardiida,Cardiidae,Fragum,Fragum fragum,0,0,-0.0649601602522544,0.00731218804259453,0.00118528977017766,6.21482445085074e-5,7.8930809724468e-4,-5.6317765159993e-4,-2.8746383832553e-4,1.5021201920026e-4,2.9717743355407e-4,1.1829604759994e-4,0.094166856015168,0.0187357405935821,1460,7.286191714702382
Tridacna_gigas_ott78499,GCA_945859785.2_xbTriGiga4.2,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,Tridacna gigas,0,0,-0.0649604680185493,0.00731228409783113,0.00118531593362176,6.2150464948676e-5,7.8934814263232e-4,-5.632362292923e-4,-2.8750655798091e-4,1.5024624218813e-4,2.9724785611082e-4,1.1833196148167e-4,0.0941960487569543,0.0187423924289972,41366.66667,10.63023068260517
Cerastoderma_edule_ott439669,GCA_947846245.1_V1.2,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma,Cerastoderma edule,0,0,-0.0649601602522544,0.00731218804259452,0.00118528977017767,6.21482445085543e-5,7.8930809724467e-4,-5.6317765160007e-4,-2.8746383832552e-4,1.5021201920033e-4,2.97177433554e-4,1.1829604760004e-4,0.0941668560151683,0.0187357405935818,3023.273529,8.014095473319298
Limacina_bulimoides_ott2883891,GCA_009866985.1_NBC_Lbul_1,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,Limacina bulimoides,0,0,-0.0648222326333398,0.0072673167154765,0.00117251080494138,6.09862518871764e-5,7.6666865528088e-4,-5.1893178047734e-4,-2.4525275206725e-4,8.96489017886392e-5,1.6199173779138e-4,-3.28334369784577e-5,-0.0425011573717916,-0.0937654758693002,319.375,5.766365960957969
Dreissena_polymorpha_polymorpha_ott154694,GCA_020536995.1_UMN_Dpol_1.0,Mollusca,Bivalvia,Myida,Dreissenidae,Dreissena,Dreissena polymorpha,0,0,-0.0649537765095153,0.00731019540748044,0.00118474694819531,6.21021672297129e-5,7.8847691940792e-4,-5.6196088707723e-4,-2.8657590406536e-4,1.4949987701161e-4,2.9571182560675e-4,1.1754790264077e-4,0.0935586670737682,0.0185970690140514,2707.083333,7.903627073403498
Congeria_kusceri_ott905007,GCA_027627225.1_MU_Ckus_1.0,Mollusca,Bivalvia,Myida,Dreissenidae,Congeria,Congeria kusceri,0,0,-0.0649537731773623,0.00731019436769335,0.00118474666503487,6.21021432057012e-5,7.8847648628107e-4,-5.6196025425365e-4,-2.8657544301507e-4,1.494995083119e-4,2.957110670673e-4,1.1754751637839e-4,0.0935583531440073,0.0185969975543839,14235,9.563458999712138
Mya_arenaria_ott7366,GCA_026914265.1_ASM2691426v1,Mollusca,Bivalvia,Myida,Myidae,Mya,Mya arenaria,0,0,-0.0649535485506626,0.00731012427347447,0.00118472757653541,6.21005236826816e-5,7.8844728789395e-4,-5.6191759288517e-4,-2.8654436111546e-4,1.4947465154723e-4,2.956599281664e-4,1.1752147487076e-4,0.0935371881911153,0.0185921797081057,5878.527778,8.67906163165174
Saxidomus_gigantea_ott139257,GCA_032359765.1_ASM3235976v1,Mollusca,Bivalvia,Venerida,Veneridae,Saxidomus,Saxidomus gigantea,0,0,-0.0649554872416474,0.0073107293250912,0.00118489237345141,6.21145088251842e-5,7.8869949151545e-4,-5.6228642401869e-4,-2.868132889811e-4,1.4969001381029e-4,2.9610307261653e-4,1.1774739909927e-4,0.093720826151258,0.0186340145697341,6935,8.844336332748933
Mactromeris_polynyma_ott131019,GCA_032209605.1_xbMacPoly1_p1.0,Mollusca,Bivalvia,Venerida,Mactridae,Mactromeris,Mactromeris polynyma,0,0,-0.064952502776236,0.00730979790634349,0.00118463868781993,6.20929807659633e-5,7.8831126998643e-4,-5.6171872073124e-4,-2.863993839466e-4,1.4935859059988e-4,2.9542112241782e-4,1.1739976165234e-4,0.0934382587908794,0.0185696468249109,17624.28571,9.777033099767026
Saxidomus_purpurata_ott605472,GCA_022818135.2_GRF_Spur_v2,Mollusca,Bivalvia,Venerida,Veneridae,Saxidomus,Saxidomus purpurata,0,0,-0.0649554872416474,0.0073107293250912,0.00118489237345142,6.21145088251851e-5,7.8869949151547e-4,-5.6228642401871e-4,-2.8681328898109e-4,1.4969001381022e-4,2.9610307261647e-4,1.1774739909922e-4,0.0937208261512581,0.018634014569734,5840,8.672486075822272
Ruditapes_philippinarum_ott913666,GCA_026571515.2_ASM2657151v2,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes philippinarum,0,0,-0.0649552637847531,0.00731065959244884,0.00118487338241623,6.2112897441352e-5,7.8867043729163e-4,-5.6224395989969e-4,-2.8678234261476e-4,1.4966525379092e-4,2.9605212998587e-4,1.1772144725055e-4,0.0936997332611275,0.0186292118381475,4842.82,8.485252474667297
Mercenaria_mercenaria_ott80121,GCA_021730395.1_MADL_Memer_1,Mollusca,Bivalvia,Venerida,Veneridae,Mercenaria,Mercenaria mercenaria,0,0,-0.0649552637847531,0.00731065959244884,0.00118487338241622,6.21128974413543e-5,7.8867043729162e-4,-5.6224395989967e-4,-2.8678234261471e-4,1.4966525379084e-4,2.9605212998578e-4,1.1772144725043e-4,0.0936997332611273,0.0186292118381474,11777.33333,9.373932058913883
Spisula_solida_ott131022,GCA_947247005.1_xbSpiSoli1.1,Mollusca,Bivalvia,Venerida,Mactridae,Spisula,Spisula solida,0,0,-0.064952556285731,0.0073098146032691,0.00118464323466298,6.20933665112603e-5,7.8831822415555e-4,-5.617288791197e-4,-2.8640678369308e-4,1.4936450635548e-4,2.9543329269395e-4,1.1740595740578e-4,0.0934432941870606,0.0185707928321487,2737.5,7.914800374124757
Magallana_hongkongensis_ott7493916,GCA_015776775.1_ASM1577677v1,Mollusca,Bivalvia,Ostreida,Ostreidae,Magallana,Magallana hongkongensis,0,0,-0.0649934158956196,0.00732258763467878,0.00118812832658785,6.23899194663671e-5,7.9368208737063e-4,-5.6965717441368e-4,-2.9224005124852e-4,1.5411278328804e-4,3.0522232753281e-4,1.2246721177039e-4,0.0975628613195884,0.0195183902878544,3650,8.202482446576537
Crassostrea_tulipa_ott332853,GCA_040285235.1_LNCC_Cgas_1.0,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,Crassostrea gasar,0,0,-0.0649934147188477,0.00732258726707285,0.00118812822636357,6.23899109479966e-5,7.9368193349292e-4,-5.6965694800453e-4,-2.922398853078e-4,1.541126491426e-4,3.0522205120084e-4,1.2246706973603e-4,0.0975627457777294,0.0195183638170323,1760.516667,7.473362605747113
Ostrea_angasi_ott1088125,GCA_947568905.1_xbOstEdul1.1,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,Ostrea edulis,0,0,-0.0649930475656309,0.00732247257367909,0.00118809695623012,6.23872531967027e-5,7.9363392309489e-4,-5.695863067146e-4,-2.9218811009591e-4,1.5407079359892e-4,3.0513583098044e-4,1.2242275194746e-4,0.0975266941796559,0.0195101042546392,3650,8.202482446576537
Magallana_gigas_ott987409,GCA_963853765.1_xbMagGiga1.1,Mollusca,Bivalvia,Ostreida,Ostreidae,Magallana,Magallana gigas,0,0,-0.0649934158956196,0.00732258763467878,0.00118812832658785,6.23899194663559e-5,7.9368208737062e-4,-5.6965717441365e-4,-2.9224005124849e-4,1.5411278328809e-4,3.0522232753283e-4,1.2246721177042e-4,0.0975628613195884,0.0195183902878542,2117,7.6577552711348655
Saccostrea_glomerata_ott26482,GCA_003671525.1_Sgl1.0,Mollusca,Bivalvia,Ostreida,Ostreidae,Saccostrea,Saccostrea glomerata,0,0,-0.064993070904841,0.00732247986444477,0.00118809894397269,6.23874221389288e-5,7.936369748648e-4,-5.6959079674448e-4,-2.921914008152e-4,1.5407345361022e-4,3.0514131040779e-4,1.2242556820121e-4,0.0975289851269525,0.0195106290932246,2737.5,7.914800374124757
Crassostrea_nippona_ott424417,GCA_033439105.1_Cni_ZS_v1,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,Crassostrea nippona,0,0,-0.0649934147188477,0.00732258726707285,0.00118812822636357,6.23899109479958e-5,7.936819334929e-4,-5.6965694800455e-4,-2.9223988530781e-4,1.5411264914255e-4,3.0522205120078e-4,1.2246706973606e-4,0.0975627457777294,0.0195183638170324,2737.5,7.914800374124757
Crassostrea_ariakensis_ott1063880,GCA_020458035.1_ASM2045803v1,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,Crassostrea ariakensis,0,0,-0.0649934147188477,0.00732258726707285,0.00118812822636357,6.2389910947998e-5,7.9368193349289e-4,-5.6965694800457e-4,-2.9223988530781e-4,1.541126491426e-4,3.0522205120077e-4,1.2246706973605e-4,0.0975627457777296,0.0195183638170325,4745,8.464846711044029
Ostrea_denselamellosa_ott1088120,GCA_024699665.1_O._denselamellosa_genome_assembly_1.0,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,Ostrea denselamellosa,0,0,-0.0649930475656309,0.00732247257367909,0.00118809695623013,6.23872531966904e-5,7.9363392309491e-4,-5.6958630671463e-4,-2.921881100959e-4,1.54070793599e-4,3.0513583098049e-4,1.2242275194759e-4,0.0975266941796564,0.0195101042546392,2190,7.691656822810547
Tachypodoiulus_niger_ott412164,GCA_034698465.1_ASM3469846v1,Arthropoda (Mandibulata),Diplopoda,Julida,Julidae,Tachypodoiulus,Tachypodoiulus niger,0,0,-0.0066813879223298,-0.0417237010848871,-0.0283669089114904,-0.00192593717030263,-0.019674232182474,0.264414745682333,-0.0993632573492674,0.0110410669382592,0.0186776646200187,5.0130880858301e-4,4.9073139780072e-4,-5.8254305848411e-4,3285,8.09712193091871
Nemasoma_varicorne_ott129826,GCA_034693985.1_ASM3469398v1,Arthropoda (Mandibulata),Diplopoda,Julida,Nemasomatidae,Nemasoma,Nemasoma varicorne,0,0,-0.00668136469534148,-0.0417232989166803,-0.0283664494675705,-0.0019258866808385,-0.0196734997790994,0.264394566081142,-0.0993524229476878,0.0110392212891045,0.0186744171714747,5.011971446249e-4,4.9061977949086e-4,-5.8239131574566e-4,1095,6.9985096422506015
Ophyiulus_pilosus_ott129823,GCA_033995625.1_ASM3399562v1,Arthropoda (Mandibulata),Diplopoda,Julida,Julidae,Ophyiulus,Ophyiulus pilosus,0,0,-0.0066813879223298,-0.0417237010848871,-0.0283669089114904,-0.00192593717030262,-0.019674232182474,0.264414745682333,-0.0993632573492673,0.0110410669382592,0.0186776646200187,5.0130880858307e-4,4.9073139780072e-4,-5.8254305848409e-4,1095,6.9985096422506015
Proteroiulus_fuscus_ott547146,GCA_034700285.1_ASM3470028v1,Arthropoda (Mandibulata),Diplopoda,Julida,Blaniulidae,Proteroiulus,Proteroiulus fuscus,0,0,-0.00668136469534148,-0.0417232989166803,-0.0283664494675705,-0.0019258866808385,-0.0196734997790994,0.264394566081142,-0.0993524229476879,0.0110392212891045,0.0186744171714747,5.011971446249e-4,4.9061977949077e-4,-5.8239131574562e-4,3285,8.09712193091871
Notodromas_monacha_ott792554,GCA_905338405.1_Nmo_b1v02_max_arth_b2g_genome,Arthropoda (Mandibulata),Crustacea,Podocopida,Cyprididae,Notodromas,Notodromas monacha,0,0,-0.00742767158450844,-0.0597537250033816,-0.0638898129240052,-0.119526973272212,0.0242428857132085,-0.0184817021294457,-0.00763466914382579,0.00175796980161227,0.00305905381654081,9.22163864958265e-5,7.69255329691326e-5,-9.64946267054275e-5,35,3.5553480614894135
Panopea_generosa_ott875210,GCA_029582155.1_ASM2958215v1,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Panopea,Panopea generosa,0,0,-0.064952574907694,0.00730982041480265,0.00118464481746887,6.20935008234e-5,7.8832064611292e-4,-5.6173242010825e-4,-2.8640936496296e-4,1.4936657263909e-4,2.9543754422255e-4,1.1740812417456e-4,0.0934450553426546,0.018571193949765,48545,10.790246481804246
Diodora_aspera_ott335847,GCA_031471655.1_ASM3147165v1,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,Diodora aspera,0,0,-0.0643374191655786,0.00711602883617257,0.00113132565791731,5.74967718260149e-5,7.0393523789369e-4,-4.2961897891691e-4,-1.8359321572257e-4,5.36448280154262e-5,9.39918810319798e-5,-1.45158214319708e-5,-0.018200558934904,-0.030748410669489,7300,8.895629627136483
Haliotis_cracherodii_ott260344,GCA_022045235.1_xgHalCrac1.p,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,Haliotis cracherodii,0,0,-0.0643402372095754,0.00711689313077254,0.0011315565724383,5.75157700208097e-5,7.0426558404315e-4,-4.3003255590982e-4,-1.838458551723e-4,5.37580997233379e-5,9.41983289738785e-5,-1.45566983476514e-5,-0.0182528993036862,-0.0308497283033255,10950,9.301094735244646
Haliotis_rufescens_ott820667,GCA_023055435.1_xgHalRufe1.0.p,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,Haliotis rufescens,0,0,-0.0643402372095754,0.00711689313077253,0.0011315565724383,5.7515770020778e-5,7.0426558404313e-4,-4.3003255590992e-4,-1.8384585517225e-4,5.37580997235217e-5,9.41983289739306e-5,-1.45566983474574e-5,-0.0182528993036866,-0.0308497283033255,15512.5,9.649401429512862
Haliotis_rubra_ott695282,GCA_003918875.1_ASM391887v1,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,Haliotis rubra,0,0,-0.0643402372095754,0.00711689313077254,0.0011315565724383,5.75157700207898e-5,7.0426558404314e-4,-4.3003255590983e-4,-1.8384585517227e-4,5.37580997233975e-5,9.41983289738944e-5,-1.45566983477233e-5,-0.0182528993036863,-0.0308497283033257,6387.5,8.76209823451196
Hymenolepis_diminuta_ott445201,GCA_900708905.1_H._diminuta_assembly_from_ERS3052629-ERS3052634,Platyhelminthes,Cestoda,Cyclophyllidea,Hymenolepididae,Hymenolepis,Hymenolepis diminuta,0,2,-0.0617903574907689,0.00631639504083528,9.1219184072769e-4,3.87325396212183e-5,3.6240031257373e-4,8.25272863683169e-5,1.9156750398885e-4,-2.1998809930732e-4,-4.5234705247503e-4,-1.2883386992036e-4,-0.0815992367988174,0.120906707681587,5005.9,8.51837249576343
Hymenolepis_microstoma_ott1004838,GCA_000469805.3_HMN_v3,Platyhelminthes,Cestoda,Cyclophyllidea,Hymenolepididae,Hymenolepis,Hymenolepis microstoma,0,2,-0.0617903574907689,0.00631639504083533,9.121918407277e-4,3.87325396212532e-5,3.6240031257375e-4,8.25272863682162e-5,1.9156750398857e-4,-2.1998809930784e-4,-4.5234705247687e-4,-1.2883386992031e-4,-0.0815992367988182,0.120906707681588,983.7,6.891320972518712
Taenia_saginata_ott1021818,GCA_001693075.2_ASM169307v2,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia saginata,0,2,-0.0617911988360665,0.0063166335145842,9.1224971337125e-4,3.87365173229598e-5,3.6245316594837e-4,8.25519681713627e-5,1.9164937958726e-4,-2.2013230106134e-4,-4.5265547455248e-4,-1.2894644516503e-4,-0.0816720478706452,0.121030288825197,9332.25,9.14123142232385
Taenia_hydatigena_ott1004844,GCA_036345935.2_Thy_genome_v2.1_HiC,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia hydatigena,0,2,-0.0617911988360665,0.00631663351458423,9.1224971337126e-4,3.87365173218357e-5,3.6245316594871e-4,8.25519681692116e-5,1.9164937958662e-4,-2.2013230106049e-4,-4.5265547455297e-4,-1.2894644516452e-4,-0.0816720478706519,0.121030288825186,545.3022321,6.301340195266752
Taenia_asiatica_ott614168,GCA_001693035.2_Taenia_asiatica_TASYD01_v1,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia asiatica,0,2,-0.0617911988360665,0.00631663351458423,9.1224971337131e-4,3.87365173226684e-5,3.6245316594685e-4,8.25519681707347e-5,1.9164937958758e-4,-2.2013230106126e-4,-4.5265547455182e-4,-1.2894644516538e-4,-0.0816720478706467,0.121030288825196,10054.4125,9.215766871857266
Taenia_solium_ott1021812,GCA_001870725.1_MEX_genome.1-6-13,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia solium,0,2,-0.0617911988360665,0.00631663351458422,9.1224971337125e-4,3.87365173244447e-5,3.6245316594787e-4,8.25519681694961e-5,1.9164937958682e-4,-2.2013230106087e-4,-4.5265547455043e-4,-1.2894644516663e-4,-0.0816720478706495,0.121030288825192,4719.2,8.459394572688865
Rodentolepis_nana_ott348019,GCA_900617975.1_H_nana_Japan_0011_upd,Platyhelminthes,Cestoda,Cyclophyllidea,Hymenolepididae,Rodentolepis,Rodentolepis nana,0,1,-0.0617902627674578,0.00631636819345801,9.1218532576508e-4,3.87320918706843e-5,3.6239436364743e-4,8.25245091652382e-5,1.9155829373096e-4,-2.1997188543472e-4,-4.5231237571949e-4,-1.2882121770115e-4,-0.0815910539429496,0.120892822700595,66.33333333,4.194692536006132
Doryteuthis_pealeii_ott241285,GCA_023376005.1_UCB_Dpea_1,Mollusca,Cephalopoda,Myopsida,Loliginidae,Doryteuthis,Doryteuthis pealeii,0,0,-0.0643230745238113,0.00711079967841375,0.00112967721384211,5.73267723939684e-5,7.0024688657233e-4,-4.2070162644393e-4,-1.7479959669342e-4,4.43873261755552e-5,7.50938540020759e-5,-1.28648955822776e-5,-0.0138781983544648,-0.00623354878887071,365,5.8998973535824915
