Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Region,DNA_bendability,X_Displacement,Y_Displacement,Inclination,Tip,Shear,Stretch,Stagger,Buckle,Propel,Opening,Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Chi,Phase,Amplitude,Hydrogen_bond,Stacking_energy,Solvation,Shift,Slide,Rise,Tilt,Roll,Twist,A_philicity_energy
GCA_018397915.1_ASM1839791v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Coenobitidae,Birgus,Birgus latro,21900.0,intron,-0.0216684121600974,-0.9486449569517594,-0.0547737497398049,3.974500268953944,0.2839109913100703,0.0911060745484989,0.024104221705567,0.0658175655795954,2.407616628812412,-9.5819884971608,1.9936414480461824,-71.89934337068208,169.17086150526134,55.2757600319624,134.4265761093481,-161.28003873853848,-112.6938884286103,-110.574714948342,150.31916719970323,41.51437331960948,-13.67108580366321,-54.08315627564585,-348.459866044846,-0.1203930052912288,-0.3298474599309201,3.32357742211766,-0.6553850824745182,2.241396995030813,34.43058265734038,0.6530808055078808
GCA_018397915.1_ASM1839791v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Coenobitidae,Birgus,Birgus latro,21900.0,downstream1,-0.0145129681669507,-0.9466359397083866,-0.0303844485937715,4.0768765025901645,0.3498147996358301,0.083659994471829,0.0233207029990324,0.0694468374257149,2.603579144976267,-9.298691827521049,1.8430199705164176,-72.19830561811835,168.33951418781913,55.313905006219024,135.03302844358925,-160.54819830930066,-112.47684117277804,-111.53345040102236,151.13581837771176,41.53942645886107,-14.048744155111216,-54.11935946353696,-348.2263993181912,-0.1212234995694754,-0.3250927369621331,3.3245385259825952,-0.6502441297619249,2.3345593539828875,34.38618191338299,0.634578858563057
GCA_018397915.1_ASM1839791v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Coenobitidae,Birgus,Birgus latro,21900.0,downstream2,-0.0227187888867264,-0.948071568853462,-0.0623689987851121,3.923702236794569,0.2308435524597937,0.0941605774844745,0.0243666365893502,0.065329523539923,2.302038133319172,-9.67041017792794,2.0555355885423063,-71.88645478317773,169.3586172773537,55.24587357583889,134.32692425765012,-161.25174137459192,-112.66856715934456,-110.56248090096273,150.170788509875,41.52373769259791,-13.513572465691174,-54.078914845809365,-348.64521446305974,-0.1242158611982129,-0.3302349126561154,3.322419487732692,-0.6802527252357653,2.199880706101298,34.4478146424735,0.6621862989584857
GCA_012070555.1_ASM1207055v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Brugia,Brugia pahangi,1956.135,upstream1,-0.042432284905357,-0.9176903118665208,-0.0871159958778728,3.799212923247146,0.1921186916688293,0.1032513630800041,0.0242916929391836,0.0592799475786009,2.435575436123774,-10.252208597603916,2.222101047191616,-71.76036087502912,169.8949027929225,55.0520816377358,134.13140111951788,-161.25100164558626,-112.4057379246562,-110.88181375746416,149.84247724429068,41.539262083997706,-13.090298081797116,-54.08215299877585,-348.7743425688947,-0.1439479586701364,-0.3211466365121834,3.3221957265965827,-0.8039563402071389,2.028315460176798,34.57327578922474,0.7089887626627625
GCA_012070555.1_ASM1207055v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Brugia,Brugia pahangi,1956.135,upstream2,-0.039228787260611,-0.9140389355680396,-0.0804871446640206,3.83345206256196,0.2392023885315821,0.0994253427790756,0.0241203343100527,0.0594398699355857,2.423908769457112,-10.087355093159225,2.138481998689459,-71.9018658302113,169.5056744278767,55.01072285121701,134.477614823881,-160.88240039995995,-112.24101186831558,-111.4666449630945,150.34512259250968,41.543851204950215,-13.297249412731926,-54.11802968176236,-348.7113793998727,-0.1396006188295653,-0.3168222853201907,3.3216062852207404,-0.7637341704515014,2.067968754077352,34.54498779737642,0.6988373323164163
GCA_012070555.1_ASM1207055v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Brugia,Brugia pahangi,1956.135,exon,-0.0321826124904143,-0.9058475048620548,-0.073922228324495,3.9078684239526575,0.2543209456531329,0.0941612720152652,0.0237013655260531,0.0611484077254972,2.409629799456384,-9.849991437793896,2.039727196910803,-72.02388989066961,169.01344527982366,54.974805275470615,134.83584598068265,-160.4454339366316,-112.0289993975086,-112.2625034701164,150.82357587549606,41.55911922220497,-13.556924226259556,-54.16646692399424,-348.6141471520322,-0.1350261172189792,-0.3085049371263837,3.320279312669133,-0.7394071602595583,2.140467890189322,34.508661150213726,0.6860927630372824
GCA_012070555.1_ASM1207055v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Brugia,Brugia pahangi,1956.135,intron,-0.0490101597237635,-0.9149726098709896,-0.0899035474599749,3.7751838471821335,0.2083540283181741,0.1076830656652081,0.0241444360711139,0.0573559031382683,2.5214630861430662,-10.48985548785287,2.298716456309109,-71.6880702483834,170.1531684984117,55.04980152007405,133.93488300614652,-161.41219165992368,-112.43522923055372,-110.61214200976605,149.53084527577042,41.54668817818145,-12.878653006925552,-54.05373510297987,-348.8976784295042,-0.1491764004329026,-0.3249900074842871,3.3223938962644555,-0.8536233660643855,1.972359616147372,34.602913686560306,0.7250409364137698
GCA_012070555.1_ASM1207055v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Brugia,Brugia pahangi,1956.135,downstream1,-0.0341909924312441,-0.9033826104563706,-0.0728424910793593,3.8590325077411016,0.3344984643646483,0.0958209477181323,0.0237491569455198,0.0607296480403664,2.512815876901552,-9.951189805910092,2.07221871955636,-72.05119031736294,169.02254650538256,55.007847217920045,134.84510745385012,-160.4462822596353,-111.98504727249986,-112.29594014038382,150.81992703519552,41.57565222716247,-13.478849393000733,-54.138098250193416,-348.6324819523881,-0.1344885108960347,-0.3143099597471223,3.321451500965268,-0.7421446832136604,2.1289384219358944,34.51514496081924,0.6907665393222304
GCA_012070555.1_ASM1207055v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Brugia,Brugia pahangi,1956.135,downstream2,-0.0472537430609645,-0.9190050322391576,-0.0885837848153504,3.8204884376543777,0.1451060818061889,0.1061389290703854,0.0241125452814558,0.0574557694447533,2.4732352101183155,-10.41684545578178,2.2667421522445954,-71.65795421868606,170.19140716034238,55.07279820098152,133.86554891324468,-161.47529650111852,-112.55184143318093,-110.53561211076456,149.444244797423,41.531503772238814,-12.950608304588073,-54.06398215014266,-348.8752055438092,-0.1457183331365819,-0.3252093520307636,3.3225019105430484,-0.8401202989766848,1.978153955600813,34.59200677233116,0.7220894558471668
GCA_004794655.1_Mca_v2.0.fa,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Marisa,Marisa cornuarietis,534.0,upstream1,-0.0302727963849016,-0.9226430022461434,-0.0797299316099946,3.8547631296905767,0.2574866023754381,0.0965947900053161,0.0242148856990961,0.0637468899521529,2.217697846889944,-9.863468798511404,2.107920738968628,-71.86943416730438,169.42147479638447,55.081198566294354,134.3889276544388,-161.03096440457165,-112.40633329308848,-111.18844384178594,150.16991388091395,41.5677847333332,-13.384096047315218,-54.1311823684209,-348.7560170122265,-0.1353604060913691,-0.3204499064921149,3.3220232433876133,-0.733283451776642,2.131284680737344,34.510186433341815,0.6823978841576298
GCA_004794655.1_Mca_v2.0.fa,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Marisa,Marisa cornuarietis,534.0,upstream2,-0.0287645029239765,-0.9233131400669832,-0.0605603341785218,3.9269038835943535,0.2959774619853264,0.0925970228601805,0.0235618288144603,0.0646975544922911,2.436786491228063,-9.777343918128627,2.0164320520999417,-72.00250163296097,169.0929507660814,55.07418391201471,134.6772999797976,-160.7618022046779,-112.3421419456137,-111.55776434253023,150.57849899096186,41.56736347394991,-13.612021071238663,-54.14026131578933,-348.55047793726646,-0.1317573069730143,-0.3204209991984997,3.323092278920611,-0.722571675126894,2.1790585252471013,34.48301065455474,0.6730539010843687
GCA_004794655.1_Mca_v2.0.fa,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Marisa,Marisa cornuarietis,534.0,exon,-0.0183012964359367,-0.9283769233724566,-0.0395464065457384,4.048072059231301,0.3511216484806519,0.0873660728075512,0.0229925411779668,0.0671586521427076,2.590513094275507,-9.52355755103521,1.9040751751142384,-72.15709337478513,168.57330700938425,55.1388292338852,134.99550913755616,-160.40862944871887,-112.25799043179369,-112.00996602116784,151.01232844227764,41.5709223459584,-13.884295963514417,-54.14668740494755,-348.514334384169,-0.1297381052030021,-0.3207279882263157,3.321936713718002,-0.7251051837714354,2.280587090528916,34.399650580120785,0.6577329284637211
GCA_004794655.1_Mca_v2.0.fa,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Marisa,Marisa cornuarietis,534.0,intron,-0.0269978270015339,-0.9321673040142444,-0.0659333352029942,3.9286168174990657,0.2529170022909153,0.0944138446399142,0.0238497151225569,0.0645992080760306,2.3355188271878924,-9.78595491990284,2.058857302097823,-71.88338143554559,169.33649436601263,55.12931471643635,134.39646964091466,-161.05120738665855,-112.51980416452582,-111.04698925811496,150.1828869200465,41.55662145800833,-13.503780734391048,-54.12213488042844,-348.706804943349,-0.1328532000248771,-0.3242096704437918,3.322228931379538,-0.7334258558205993,2.175621075183594,34.46836252637895,0.674851684476313
GCA_004794655.1_Mca_v2.0.fa,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Marisa,Marisa cornuarietis,534.0,downstream1,-0.0206939849624059,-0.9256685795886114,-0.0403451004073038,4.021371246733607,0.3923641689853906,0.08855402792696,0.0230636949516648,0.0669114930182597,2.6548671643394144,-9.597739215896857,1.9255229430719607,-72.154425396133,168.63543358431744,55.15054663254548,134.9652955069813,-160.44047670247005,-112.2574286780878,-112.00312791331868,150.9581983952735,41.58002148066584,-13.833310413533791,-54.13267211063358,-348.45937486573484,-0.1299606077048277,-0.3236957135105771,3.323155724362412,-0.7304507542050942,2.258816006511093,34.41711344546895,0.6610154173312066
GCA_004794655.1_Mca_v2.0.fa,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Marisa,Marisa cornuarietis,534.0,downstream2,-0.027276884635832,-0.929439907553958,-0.0673392355644867,3.9030316824773927,0.2528732762505057,0.0958792131844761,0.0237317916002125,0.0628731525784155,2.3074517916002093,-9.87177468367887,2.083407628920781,-71.91017038426348,169.39029331100429,55.0724527016479,134.44291171876625,-160.87155541041946,-112.38796621525756,-111.39641796873973,150.21347082509257,41.58280174699614,-13.434246847421544,-54.120323947368256,-348.8774763423701,-0.1280694095645185,-0.3263227357734399,3.3214823403686458,-0.7304826342505923,2.157580341971652,34.457081309109924,0.6836518381380585
GCA_006345805.1_ASM634580v1,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus sinensis,486.6666667,upstream1,-0.0318133453607721,-0.9283413787119396,-0.0784673625377895,3.830677271816028,0.2682549211904102,0.0972647769317796,0.0244777747199542,0.0626992426790607,2.255054745232338,-9.865418498812517,2.120234677756366,-71.84312578147747,169.43219042646382,55.12638333684964,134.36825332640183,-161.23658469355453,-112.43932550754737,-110.8252193385924,150.20025379526805,41.54373961323614,-13.339208357541048,-54.08621577531095,-348.708726518463,-0.1361249212455229,-0.3252710946744009,3.323701127405493,-0.7434853785593121,2.122129070261771,34.521999293130115,0.681486494024106
GCA_006345805.1_ASM634580v1,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus sinensis,486.6666667,upstream2,-0.0338019396793361,-0.9294530945371956,-0.0690066863239863,3.900341951187441,0.240968475707834,0.0953332008276506,0.0241211815429776,0.0621009795227754,2.389442961400068,-9.874303845722586,2.079020252983921,-71.85448793092353,169.4825353397746,55.08059772497919,134.3936125691828,-161.15295125523602,-112.45930676161176,-110.96846209838002,150.2221636312667,41.5376158438572,-13.46260133881698,-54.10051908846266,-348.6348051656819,-0.1338662172752725,-0.3213745537246348,3.323801369687553,-0.727220041285265,2.138632274224334,34.51602047872435,0.6786420498050286
GCA_006345805.1_ASM634580v1,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus sinensis,486.6666667,exon,-0.0278691234472606,-0.9159332429472692,-0.0571325215604536,3.9845315913591017,0.3396601203540298,0.0918294642525282,0.0235478651265831,0.0637428851238688,2.645425592549783,-9.762529877509577,1.995804284181869,-72.02858593153964,168.92344818356128,55.08398984850968,134.77927311676694,-160.61114767029628,-112.18991914357817,-111.98285476560312,150.7138523094765,41.56694840873107,-13.68044094425909,-54.11171637089221,-348.509213272976,-0.1378379988295601,-0.3181610101298591,3.321880991528217,-0.7578769498592605,2.208117918152907,34.45557786199934,0.6709197049229269
GCA_006345805.1_ASM634580v1,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus sinensis,486.6666667,intron,-0.0229155750284135,-0.9445803646310672,-0.0724436880653984,3.9029949347083432,0.211055756975295,0.0941666374093672,0.0244207519881527,0.0639000031616976,2.083600586689995,-9.658824515237896,2.066437334534281,-71.83225929262949,169.39900192732838,55.17986741167243,134.3263895176207,-161.314322134367,-112.61812861329363,-110.58303353716096,150.16766117780045,41.52466648711508,-13.463695338574288,-54.10151959989418,-348.831219816048,-0.1273999270556165,-0.3280314602183364,3.3227484741338613,-0.7015904333118327,2.1818668681536426,34.46621527209312,0.6689519669020183
GCA_006345805.1_ASM634580v1,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus sinensis,486.6666667,downstream1,-0.0292653473094585,-0.9156707420334,-0.0539958414361908,3.925503792371124,0.3908401541946901,0.093921003315554,0.0237362795774212,0.0631402005807366,2.711965598550212,-9.854047931382413,2.033576618134634,-72.06240848792173,168.90954476821958,55.09279428911205,134.8099329228357,-160.6046965917745,-112.13481168846114,-111.97011103523518,150.75067803084863,41.5821661964825,-13.590280643135111,-54.08254394653909,-348.5366286373266,-0.1350244988400745,-0.3223072601870407,3.3233065631924044,-0.7548872949327387,2.186998449967202,34.47207812581231,0.6770601066161102
GCA_006345805.1_ASM634580v1,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus sinensis,486.6666667,downstream2,-0.0363572473556773,-0.93562064419574,-0.0783840346855611,3.8883050895470728,0.2015387941964058,0.1006422836752896,0.0243281763731361,0.0596281381419648,2.3336964954759707,-10.054223183382152,2.1739001197909955,-71.707706090786,169.81590777214166,55.11838217127546,134.02135612030028,-161.51494087472872,-112.62879953832,-110.42056446014998,149.6851489343693,41.53530819533567,-13.18818771759903,-54.053358957563205,-348.86529272333263,-0.1343847344044575,-0.3296950057381713,3.3233204565947627,-0.7762055445118363,2.079290228707246,34.524191455241805,0.6962418469715868
GCA_015228065.1_NSTDA_Pmon_1,Arthropoda (Mandibulata),Crustacea,Decapoda,Penaeidae ,Penaeus,Penaeus monodon,730.0,upstream1,-0.0241681228520256,-0.941696843986879,-0.0696525836244493,3.819900922778194,0.2093379757557229,0.0975909409942395,0.0251534440195555,0.0640653589234713,2.1322542596447005,-9.675574943124026,2.1180797352243523,-71.7906190289944,169.50711640568207,55.22011474351354,134.2101221755647,-161.48695350815575,-112.5790346995252,-110.27211336342482,150.0138401138724,41.53162022205804,-13.331852972675303,-54.050305638583495,-348.67801623989425,-0.1170416544976619,-0.3293393448208689,3.326004003601982,-0.6687131583430599,2.140870503553317,34.52546958357629,0.6750476843745671
GCA_015228065.1_NSTDA_Pmon_1,Arthropoda (Mandibulata),Crustacea,Decapoda,Penaeidae ,Penaeus,Penaeus monodon,730.0,upstream2,-0.0235018752478612,-0.9424382437453932,-0.0407050932666702,3.942591103722724,0.2953453613381671,0.0903506316922551,0.0241091156308423,0.0669232904651292,2.5941658149679845,-9.53629935414421,1.960287740071379,-72.01333729522385,168.9516312571521,55.211381767775016,134.68425227069247,-160.98164324400832,-112.48224723182788,-110.9509932680865,150.6626955968495,41.53468360993697,-13.75082342076932,-54.06939251317188,-348.15975355503826,-0.1190136625870627,-0.3258407417321093,3.3273721018970046,-0.6644495156302446,2.2350730683584663,34.478137753503525,0.6544032891659288
GCA_015228065.1_NSTDA_Pmon_1,Arthropoda (Mandibulata),Crustacea,Decapoda,Penaeidae ,Penaeus,Penaeus monodon,730.0,exon,-0.0165183863333264,-0.9355069589545494,-0.0312471637539577,4.03687927997954,0.3583388492404709,0.0855814921708643,0.0233216798522205,0.0689553014097986,2.7051711281600754,-9.40334750135938,1.8680317007759528,-72.18099541658255,168.42092376843175,55.21700354064452,135.0512759178571,-160.4898667921502,-112.31725264238264,-111.76947624284146,151.1432027530615,41.54966887412575,-13.9901561911793,-54.11168919640573,-348.157435708872,-0.1247855046738736,-0.3220041352033363,3.3249810412766427,-0.6879853271712919,2.31379532798344,34.41266568456359,0.6439476984878356
GCA_015228065.1_NSTDA_Pmon_1,Arthropoda (Mandibulata),Crustacea,Decapoda,Penaeidae ,Penaeus,Penaeus monodon,730.0,intron,-0.0165530273306118,-0.9597326840607712,-0.0681140082125294,3.814330591197886,0.1302065568418344,0.0965408647055687,0.0256490996371411,0.0646479179599975,1.860304266213494,-9.47127603385249,2.1075206093360497,-71.77881628852425,169.47163194546377,55.28412669424621,134.188620495844,-161.68669196967988,-112.72295399657192,-109.77422716255516,150.05863543848946,41.50733651132966,-13.338936915892884,-54.0404742400386,-348.8527311575252,-0.1081365734377127,-0.3331115121205952,3.3276360209379225,-0.6172871926568215,2.164591666114693,34.51331661119035,0.6674640302223426
GCA_015228065.1_NSTDA_Pmon_1,Arthropoda (Mandibulata),Crustacea,Decapoda,Penaeidae ,Penaeus,Penaeus monodon,730.0,downstream1,-0.0185975768114632,-0.926322779939248,-0.0342608153008659,3.9511511959530607,0.4225856215921222,0.0881690586149656,0.0235153171260486,0.0683819062567042,2.7940420275290427,-9.5152415510213,1.915553358701906,-72.22183933785729,168.4080322105662,55.19840390250771,135.11923696999767,-160.40205893564837,-112.18097996533432,-111.9650393873146,151.2179399250229,41.57411090762285,-13.882144425875904,-54.0802948702023,-348.1482977834475,-0.1239904169756414,-0.3239166048713664,3.326092749985694,-0.7047018196337834,2.280039495750356,34.43945638012619,0.6522074060826892
GCA_015228065.1_NSTDA_Pmon_1,Arthropoda (Mandibulata),Crustacea,Decapoda,Penaeidae ,Penaeus,Penaeus monodon,730.0,downstream2,-0.0310866590051277,-0.9377785705067676,-0.0676485667250419,3.806020118640863,0.1845022924011911,0.1006762960931983,0.0245979150502568,0.0617946085323094,2.30132366307118,-9.974829721326078,2.1739241740997146,-71.83055172279595,169.60628449821726,55.1607248243192,134.22439248916362,-161.25269938046492,-112.50951572515264,-110.66778256902644,149.99552908429007,41.54937797764527,-13.196376443101368,-54.03908917914567,-348.82816957279994,-0.1239738144958804,-0.3320789436636208,3.324489018982104,-0.7277212569511176,2.0924318379126428,34.52717894014365,0.6908406627834115
GCA_011800805.1_ASM1180080v1,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudo,Hirudo medicinalis,1213.25,upstream1,-0.0465529124766813,-0.9042762504818224,-0.1016868404504761,3.7636598535731096,0.2425243100422756,0.1044815824622208,0.0243263828331106,0.0582921969688604,2.3419300387447075,-10.297769772498944,2.267081551554748,-71.76076052768951,169.78503172982403,54.99760308831789,134.1591103230929,-161.03640878268686,-112.20676186046344,-111.27908300420526,149.80799905235446,41.57770408905752,-12.969957160045428,-54.07831406124077,-348.77477730067324,-0.1533855703729984,-0.31840065901879,3.321743903521378,-0.8489104777331441,2.017353739987101,34.60027083009695,0.7155293129200893
GCA_011800805.1_ASM1180080v1,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudo,Hirudo medicinalis,1213.25,upstream2,-0.0375486483372379,-0.908409249904802,-0.0746812133721063,3.8818637032947856,0.2680743825774586,0.097054269520512,0.0238272878407961,0.0614681466281128,2.5800969016279147,-10.040008899520975,2.101236407929457,-71.93915188952938,169.2898956243102,55.065401692719455,134.53113159768856,-160.7994834694959,-112.254283657637,-111.56986310391338,150.38641151121715,41.54971133432448,-13.40056425816288,-54.10483071157745,-348.4774033370451,-0.1457926432471163,-0.3172381845254467,3.323122869905652,-0.7976759444107325,2.1077383223956003,34.54113522858825,0.6914209756310591
GCA_011800805.1_ASM1180080v1,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudo,Hirudo medicinalis,1213.25,exon,-0.0243653389465645,-0.913996008768658,-0.040006318450822,4.045576924078957,0.3664166059942206,0.0885356927866339,0.0232047530639319,0.0653319332724213,2.895732367901711,-9.67270122206613,1.9092349647679416,-72.1578667343967,168.57582434547425,55.25061493666591,134.9383112303258,-160.57570722661265,-112.33071534848236,-111.82104303204068,150.99518727175092,41.53024997696315,-13.8841312381772,-54.10065225224066,-348.1605834474606,-0.1356223473662505,-0.3196186682625757,3.3249788770394058,-0.7406119536530962,2.2613644431798927,34.439481742815495,0.6612332611845168
GCA_011800805.1_ASM1180080v1,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudo,Hirudo medicinalis,1213.25,intron,-0.0359735027974697,-0.910022717539702,-0.0899902911450593,3.867526022356536,0.2018061421350647,0.1001568344805679,0.0243724531193942,0.0601331128876495,2.3863578716854312,-10.06070312068016,2.173334526217514,-71.77507788290144,169.63586468301935,55.08279476389298,134.18086735810394,-161.0689143320015,-112.34035280680187,-111.159880977645,149.8838916379371,41.53686680351603,-13.226428074934343,-54.09959450542439,-348.7218568487528,-0.1447973272707982,-0.3131173743827865,3.3207706566780897,-0.7894620979461554,2.0897290461335767,34.55425426106715,0.6993162804439687
GCA_011800805.1_ASM1180080v1,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudo,Hirudo medicinalis,1213.25,downstream1,-0.025706065559286,-0.9112743309009952,-0.0413509676548416,4.0100313248409485,0.4286065369811361,0.0897964525534544,0.0232509056370382,0.0651070197914823,2.949897442127578,-9.734665996642486,1.9332596638098545,-72.17815212758413,168.58140682761916,55.26676459091692,134.945404343744,-160.52927394636802,-112.27933303045997,-111.90802970279609,150.9853225282731,41.54290240579153,-13.82248570308354,-54.08590050693567,-348.1559385492126,-0.1371632131579223,-0.3223887791651285,3.3255718095492703,-0.7539166806145926,2.2440187237081126,34.45198763654981,0.6654654582426829
GCA_011800805.1_ASM1180080v1,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudo,Hirudo medicinalis,1213.25,downstream2,-0.0393161383905179,-0.912224266038836,-0.0829760815966863,3.8799266268132864,0.2031109701979453,0.0996742097919066,0.0239458284844439,0.0598437508617691,2.545183897459081,-10.134879550831956,2.1562976730846604,-71.80063424486912,169.64577472878335,55.04798112683573,134.23548571144875,-161.01838939017,-112.34528224335776,-111.26811386558012,149.9519814834011,41.54229436273172,-13.260960474428153,-54.09249017169187,-348.6229669135681,-0.149024175263731,-0.3183115011281013,3.321722591481797,-0.8278655032678948,2.0827111995609284,34.53740750924338,0.7012112864637058
GCA_002022765.4_C_virginica-3.0,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica,2930.95,upstream1,-0.0361628777435228,-0.916888677904768,-0.0902848955287363,3.808441557739501,0.2845762761933648,0.1007352265416779,0.0247499394273587,0.0600377639087314,2.315150374714883,-10.01312255725156,2.1649352415803973,-71.80524338032912,169.55305767016685,55.08448953254614,134.27071823654202,-161.1513514441349,-112.35949751046417,-111.09963617247712,150.03735886992294,41.55422686960578,-13.225384895271947,-54.07691018748261,-348.66213374439104,-0.1364141611349713,-0.3240937049959441,3.322363030234281,-0.7517735511581815,2.083597427080287,34.53003224126953,0.6934192052071771
GCA_002022765.4_C_virginica-3.0,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica,2930.95,upstream2,-0.0338803627674595,-0.9179198127315312,-0.0722887408937178,3.8565761630339694,0.3325027927032943,0.0962833045091108,0.0242507790894887,0.0616317434059368,2.4871995847641,-9.892676913886572,2.074643406772435,-71.97925235869846,169.17240142115898,55.05095892410444,134.63073221461897,-160.78652649530832,-112.23049273717297,-111.60254750043832,150.54847851007972,41.56068633852993,-13.467871621508682,-54.0958134822166,-348.5388404307751,-0.1356262464679014,-0.3220343195912173,3.322588580569545,-0.7336591805116355,2.1396771506425742,34.4937406926893,0.6806952047250309
GCA_002022765.4_C_virginica-3.0,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica,2930.95,exon,-0.0223107913319061,-0.9291738783491532,-0.0366580498346303,3.997711331332032,0.4182475931835653,0.0882489296933638,0.0236723680186816,0.06632347585555,2.773448152678538,-9.505586411970723,1.9019561236829607,-72.21419496323406,168.38926280753887,55.17557706699824,135.09225813551149,-160.40117359727233,-112.19532243111082,-111.99249206549688,151.20412695115465,41.56371744948696,-13.897707711072758,-54.092633219815774,-348.2114283728548,-0.1332869081950636,-0.3231643531149725,3.3230815569874403,-0.7101567830832439,2.2793182810627046,34.402991162108364,0.6503370855478703
GCA_002022765.4_C_virginica-3.0,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica,2930.95,intron,-0.0331963645077512,-0.92309173229252,-0.0860437062238829,3.845938406766181,0.2686912552863464,0.0999499925519901,0.0246289375684082,0.0607239145875203,2.321527748175232,-9.96208106413705,2.1515083625388804,-71.81088017636779,169.5458309363546,55.11712270815312,134.22818930899265,-161.149400272126,-112.43898806209572,-111.04070175832577,149.96674491130773,41.55383568237356,-13.2623770349581,-54.073746219325336,-348.7293636809133,-0.1357694207459586,-0.3261492321293474,3.3213873390558435,-0.7545890891833386,2.110924324406985,34.493287943476645,0.6893253949183568
GCA_002022765.4_C_virginica-3.0,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica,2930.95,downstream1,-0.0252869718607045,-0.9242949919084724,-0.0400290480925371,3.951689940031384,0.4504827787219992,0.0902083016829558,0.0237389645684575,0.0658606370587935,2.831569546428986,-9.599630821559368,1.9402484765618355,-72.22255423338547,168.44962851909943,55.17883268015378,135.06664141388526,-160.37060603635945,-112.1460003457062,-112.05456028848228,151.1446403403044,41.57862352686473,-13.805029730254342,-54.082720311945934,-348.20259533093525,-0.1328528305748107,-0.3256730875819631,3.323837626734157,-0.7162142863233572,2.250989443435376,34.42048769111345,0.6579488014971884
GCA_002022765.4_C_virginica-3.0,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica,2930.95,downstream2,-0.0309129592032817,-0.9213499706180884,-0.0870377183759846,3.824123704623557,0.2429318958720359,0.1008436724565754,0.0248504482375449,0.0602326824907467,2.2351533490404405,-9.949975353201127,2.165649956972532,-71.85149256193004,169.49237072795728,55.09676106766573,134.2783021526259,-160.98647657760347,-112.3417099880522,-111.32243861217604,150.0225673241926,41.57178834878966,-13.226668738668693,-54.07760249517489,-348.91598699985684,-0.1317420950317609,-0.325158729159053,3.3201033282529524,-0.740841484971001,2.0992973636809915,34.48306538944339,0.6933752301623913
GCA_004382765.1_QAU_Acon_1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Argopecten irradians concentricus,694.5138889,upstream1,-0.0342597856847593,-0.9193391407612294,-0.096705903311181,3.800644298776312,0.2517373192643106,0.1001320126766084,0.0249090061157216,0.0608749085821486,2.123848421253451,-9.943471557124203,2.1669266908327707,-71.80234763664961,169.58783950364025,55.10166790798842,134.24015416017423,-161.17830120300542,-112.3960254249204,-111.01256250802857,150.00108412509093,41.55167482145683,-13.217433728682373,-54.10224615250069,-348.82726795764466,-0.1375352746603019,-0.3209002295715864,3.32079636307462,-0.739532925679521,2.0840334290325173,34.52806885017081,0.6902751954947872
